characterID_1,characterID_2,movieID,list_utterance
u3073,u3075,m201,['L562614' 'L562615']
u3073,u3075,m201,['L562619' 'L562620']
u3073,u3075,m201,['L562639' 'L562640' 'L562641' 'L562642']
u3073,u3075,m201,['L562643' 'L562644' 'L562645' 'L562646']
u3073,u3075,m201,['L562647' 'L562648' 'L562649' 'L562650' 'L562651' 'L562652' 'L562653' 'L562654' 'L562655' 'L562656' 'L562657']
u3073,u3075,m201,['L562692' 'L562693' 'L562694' 'L562695' 'L562696']
u3073,u3075,m201,['L562709' 'L562710' 'L562711' 'L562712' 'L562713' 'L562714']
u3073,u3075,m201,['L562813' 'L562814' 'L562815']
u3073,u3075,m201,['L562816' 'L562817' 'L562818' 'L562819' 'L562820' 'L562821' 'L562822' 'L562823' 'L562824']
u3073,u3075,m201,['L562825' 'L562826' 'L562827' 'L562828' 'L562829' 'L562830']
u3073,u3075,m201,['L562831' 'L562832']
u3073,u3075,m201,['L562847' 'L562848']
u3073,u3075,m201,['L562849' 'L562850' 'L562851' 'L562852' 'L562853']
u3073,u3075,m201,['L562856' 'L562857' 'L562858' 'L562859' 'L562860' 'L562861' 'L562862' 'L562863']
u3073,u3075,m201,['L562865' 'L562866' 'L562867']
u3073,u3075,m201,['L562868' 'L562869' 'L562870' 'L562871' 'L562872']
u3073,u3075,m201,['L562906' 'L562907']
u3073,u3074,m201,['L562929' 'L562930' 'L562931']
u3073,u3074,m201,['L562954' 'L562955']
u3073,u3074,m201,['L562960' 'L562961']
u3073,u3074,m201,['L562962' 'L562963']
u3073,u3074,m201,['L562981' 'L562982' 'L562983']
u3073,u3074,m201,['L562985' 'L562986']
u3074,u3075,m201,['L562395' 'L562396']
u3074,u3075,m201,['L562397' 'L562398']
u3074,u3075,m201,['L562748' 'L562749' 'L562750' 'L562751' 'L562752']
u3074,u3075,m201,['L562759' 'L562760' 'L562761' 'L562762' 'L562763' 'L562764' 'L562765']
u3074,u3075,m201,['L562766' 'L562767' 'L562768' 'L562769' 'L562770' 'L562771' 'L562772' 'L562773' 'L562774']
u3074,u3075,m201,['L562775' 'L562776']
u3074,u3075,m201,['L562778' 'L562779' 'L562780' 'L562781']
u3074,u3075,m201,['L562782' 'L562783' 'L562784' 'L562785' 'L562786']
u3074,u3075,m201,['L562787' 'L562788' 'L562789' 'L562790' 'L562791' 'L562792' 'L562793' 'L562794']
u3074,u3075,m201,['L562795' 'L562796' 'L562797' 'L562798' 'L562799']
u3074,u3075,m201,['L562990' 'L562991' 'L562992']
u3074,u3075,m201,['L562993' 'L562994']
u3075,u3076,m201,['L562477' 'L562478']
u3075,u3076,m201,['L562531' 'L562532']
u3075,u3076,m201,['L562658' 'L562659']
u3075,u3076,m201,['L562665' 'L562666' 'L562667']
u3075,u3076,m201,['L562669' 'L562670' 'L562671' 'L562672' 'L562673' 'L562674']
u3075,u3076,m201,['L562716' 'L562717']
u3075,u3076,m201,['L562721' 'L562722' 'L562723' 'L562724']
u3075,u3076,m201,['L562725' 'L562726' 'L562727' 'L562728' 'L562729' 'L562730' 'L562731' 'L562732' 'L562733' 'L562734']
u3075,u3077,m201,['L562201' 'L562202' 'L562203' 'L562204' 'L562205' 'L562206' 'L562207' 'L562208' 'L562209' 'L562210']
u3075,u3077,m201,['L562211' 'L562212' 'L562213' 'L562214' 'L562215' 'L562216' 'L562217' 'L562218' 'L562219']
u3075,u3077,m201,['L562222' 'L562223' 'L562224']
u3075,u3077,m201,['L562263' 'L562264' 'L562265' 'L562266']
u3075,u3077,m201,['L562301' 'L562302']
u3075,u3077,m201,['L562354' 'L562355' 'L562356' 'L562357' 'L562358' 'L562359']
u3075,u3077,m201,['L562419' 'L562420']
u3075,u3077,m201,['L562882' 'L562883' 'L562884']
u3075,u3077,m201,['L562885' 'L562886' 'L562887']
u3075,u3077,m201,['L562891' 'L562892' 'L562893' 'L562894']
u3075,u3078,m201,['L562969' 'L562970' 'L562971' 'L562972']
u3075,u3078,m201,['L562976' 'L562977' 'L562978']
u3197,u3202,m211,['L591881' 'L591882' 'L591883' 'L591884']
u3197,u3202,m211,['L591885' 'L591886' 'L591887' 'L591888' 'L591889' 'L591890' 'L591891']
u3197,u3204,m211,['L591721' 'L591722' 'L591723']
u3197,u3204,m211,['L591725' 'L591726' 'L591727' 'L591728' 'L591729' 'L591730']
u3197,u3204,m211,['L591732' 'L591733' 'L591734' 'L591735' 'L591736' 'L591737' 'L591738' 'L591739' 'L591740' 'L591741' 'L591742' 'L591743' 'L591744' 'L591745' 'L591746']
u3197,u3204,m211,['L591747' 'L591748' 'L591749' 'L591750']
u3197,u3204,m211,['L591751' 'L591752']
u3197,u3204,m211,['L591753' 'L591754' 'L591755' 'L591756' 'L591757' 'L591758' 'L591759' 'L591760' 'L591761' 'L591762']
u3197,u3204,m211,['L591763' 'L591764']
u3197,u3204,m211,['L591765' 'L591766' 'L591767' 'L591768' 'L591769' 'L591770' 'L591771' 'L591772' 'L591773' 'L591774']
u3198,u3201,m211,['L591523' 'L591524']
u3198,u3201,m211,['L591527' 'L591528']
u3198,u3201,m211,['L591662' 'L591663']
u3198,u3201,m211,['L591666' 'L591667']
u3198,u3201,m211,['L591676' 'L591677' 'L591678']
u3198,u3201,m211,['L591679' 'L591680' 'L591681' 'L591682' 'L591683']
u3198,u3201,m211,['L591806' 'L591807']
u3198,u3201,m211,['L591808' 'L591809' 'L591810' 'L591811']
u3198,u3201,m211,['L591812' 'L591813' 'L591814' 'L591815']
u3198,u3201,m211,['L591822' 'L591823' 'L591824' 'L591825' 'L591826' 'L591827' 'L591828' 'L591829']
u3198,u3201,m211,['L591835' 'L591836' 'L591837']
u3198,u3201,m211,['L591843' 'L591844']
u3198,u3201,m211,['L591846' 'L591847']
u3198,u3201,m211,['L591852' 'L591853' 'L591854']
u3198,u3204,m211,['L591521' 'L591522']
u3198,u3204,m211,['L591571' 'L591572' 'L591573']
u3198,u3204,m211,['L591576' 'L591577' 'L591578' 'L591579' 'L591580']
u3198,u3204,m211,['L591581' 'L591582']
u3198,u3204,m211,['L591583' 'L591584' 'L591585' 'L591586' 'L591587' 'L591588']
u3198,u3204,m211,['L591590' 'L591591' 'L591592']
u3198,u3204,m211,['L591594' 'L591595' 'L591596' 'L591597']
u3198,u3204,m211,['L591599' 'L591600' 'L591601' 'L591602' 'L591603']
u3198,u3204,m211,['L591607' 'L591608' 'L591609' 'L591610']
u3198,u3204,m211,['L591624' 'L591625' 'L591626' 'L591627' 'L591628' 'L591629' 'L591630']
u3198,u3204,m211,['L591633' 'L591634' 'L591635' 'L591636']
u3198,u3204,m211,['L591637' 'L591638']
u3198,u3204,m211,['L591639' 'L591640' 'L591641' 'L591642' 'L591643']
u3198,u3204,m211,['L591645' 'L591646' 'L591647']
u3198,u3204,m211,['L591664' 'L591665']
u3198,u3204,m211,['L591668' 'L591669']
u3198,u3204,m211,['L591673' 'L591674' 'L591675']
u3198,u3204,m211,['L591801' 'L591802' 'L591803']
u3198,u3204,m211,['L591817' 'L591818']
u3198,u3204,m211,['L591819' 'L591820']
u3199,u3206,m211,['L591483' 'L591484' 'L591485' 'L591486' 'L591487' 'L591488' 'L591489' 'L591490']
u3200,u3204,m211,['L591434' 'L591435' 'L591436' 'L591437']
u3200,u3204,m211,['L591438' 'L591439' 'L591440' 'L591441']
u3200,u3204,m211,['L591442' 'L591443']
u3200,u3204,m211,['L591444' 'L591445' 'L591446' 'L591447' 'L591448' 'L591449' 'L591450' 'L591451' 'L591452' 'L591453' 'L591454' 'L591455' 'L591456' 'L591457' 'L591458' 'L591459']
u3200,u3204,m211,['L591460' 'L591461' 'L591462' 'L591463' 'L591464' 'L591465']
u3200,u3204,m211,['L591466' 'L591467' 'L591468']
u3200,u3204,m211,['L591470' 'L591471' 'L591472']
u3200,u3204,m211,['L591500' 'L591501' 'L591502']
u3200,u3204,m211,['L591503' 'L591504' 'L591505' 'L591506' 'L591507' 'L591508' 'L591509' 'L591510' 'L591511']
u3200,u3204,m211,['L591512' 'L591513']
u3201,u3207,m211,['L591559' 'L591560' 'L591561' 'L591562']
u3201,u3207,m211,['L591655' 'L591656' 'L591657' 'L591658' 'L591659' 'L591660']
u3201,u3207,m211,['L591788' 'L591789' 'L591790' 'L591791' 'L591792' 'L591793']
u3201,u3207,m211,['L591798' 'L591799']
u3201,u3207,m211,['L591839' 'L591840' 'L591841']
u3201,u3207,m211,['L591848' 'L591849' 'L591850' 'L591851']
u3201,u3207,m211,['L591860' 'L591861']
u3201,u3207,m211,['L591932' 'L591933']
u3201,u3207,m211,['L591934' 'L591935' 'L591936' 'L591937' 'L591938' 'L591939' 'L591940' 'L591941' 'L591942' 'L591943' 'L591944' 'L591945' 'L591946' 'L591947' 'L591948']
u3201,u3207,m211,['L591951' 'L591952']
u3201,u3207,m211,['L591953' 'L591954' 'L591955' 'L591956']
u3201,u3204,m211,['L591670' 'L591671']
u3201,u3204,m211,['L591779' 'L591780']
u3201,u3204,m211,['L591781' 'L591782' 'L591783' 'L591784' 'L591785']
u3201,u3204,m211,['L591786' 'L591787']
u3201,u3204,m211,['L591794' 'L591795']
u3201,u3204,m211,['L591804' 'L591805']
u3201,u3204,m211,['L591855' 'L591856' 'L591857' 'L591858']
u3201,u3204,m211,['L591862' 'L591863' 'L591864' 'L591865' 'L591866']
u3201,u3204,m211,['L591868' 'L591869']
u3201,u3204,m211,['L591870' 'L591871']
u3201,u3204,m211,['L591872' 'L591873' 'L591874' 'L591875']
u3201,u3204,m211,['L591876' 'L591877']
u3201,u3204,m211,['L591911' 'L591912']
u3201,u3204,m211,['L591913' 'L591914']
u3201,u3204,m211,['L591915' 'L591916']
u3201,u3204,m211,['L591917' 'L591918' 'L591919']
u3201,u3204,m211,['L591961' 'L591962' 'L591963']
u3201,u3204,m211,['L591966' 'L591967' 'L591968' 'L591969' 'L591970' 'L591971']
u3201,u3204,m211,['L591979' 'L591980' 'L591981' 'L591982' 'L591983' 'L591984' 'L591985' 'L591986']
u3201,u3204,m211,['L591991' 'L591992' 'L591993' 'L591994' 'L591995']
u3202,u3204,m211,['L591615' 'L591616' 'L591617' 'L591618' 'L591619' 'L591620']
u3203,u3207,m211,['L591901' 'L591902' 'L591903' 'L591904']
u3203,u3207,m211,['L591905' 'L591906' 'L591907' 'L591908']
u3204,u3205,m211,['L591691' 'L591692']
u3204,u3205,m211,['L591693' 'L591694' 'L591695' 'L591696' 'L591697' 'L591698']
u3204,u3205,m211,['L591699' 'L591700' 'L591701' 'L591702']
u3204,u3205,m211,['L591706' 'L591707' 'L591708' 'L591709' 'L591710']
u3204,u3205,m211,['L591713' 'L591714']
u3218,u3225,m213,['L601794' 'L601795']
u3218,u3225,m213,['L601841' 'L601842']
u3218,u3225,m213,['L601887' 'L601888']
u3218,u3225,m213,['L602031' 'L602032']
u3218,u3225,m213,['L602034' 'L602035' 'L602036']
u3218,u3225,m213,['L602039' 'L602040']
u3219,u3221,m213,['L601930' 'L601931']
u3219,u3221,m213,['L601944' 'L601945']
u3219,u3221,m213,['L601946' 'L601947' 'L601948' 'L601949' 'L601950' 'L601951' 'L601952']
u3219,u3221,m213,['L601954' 'L601955']
u3219,u3221,m213,['L601956' 'L601957']
u3219,u3224,m213,['L601889' 'L601890']
u3219,u3224,m213,['L601893' 'L601894' 'L601895' 'L601896']
u3219,u3224,m213,['L601936' 'L601937' 'L601938']
u3219,u3224,m213,['L601958' 'L601959' 'L601960']
u3219,u3224,m213,['L601967' 'L601968']
u3219,u3224,m213,['L601971' 'L601972' 'L601973' 'L601974']
u3219,u3226,m213,['L601925' 'L601926' 'L601927']
u3219,u3226,m213,['L602151' 'L602152' 'L602153']
u3219,u3226,m213,['L602154' 'L602155' 'L602156']
u3219,u3225,m213,['L601990' 'L601991']
u3219,u3225,m213,['L601994' 'L601995' 'L601996']
u3219,u3225,m213,['L602002' 'L602003' 'L602004' 'L602005' 'L602006' 'L602007']
u3219,u3225,m213,['L602220' 'L602221' 'L602222' 'L602223']
u3220,u3228,m213,['L601911' 'L601912']
u3220,u3228,m213,['L602145' 'L602146']
u3220,u3228,m213,['L602215' 'L602216']
u3220,u3228,m213,['L602229' 'L602230']
u3220,u3228,m213,['L602236' 'L602237']
u3220,u3228,m213,['L602238' 'L602239' 'L602240' 'L602241']
u3220,u3228,m213,['L602242' 'L602243']
u3220,u3228,m213,['L602248' 'L602249']
u3220,u3228,m213,['L602267' 'L602268']
u3220,u3228,m213,['L602278' 'L602279']
u3220,u3228,m213,['L602284' 'L602285' 'L602286' 'L602287']
u3220,u3224,m213,['L601742' 'L601743']
u3220,u3224,m213,['L602105' 'L602106' 'L602107']
u3220,u3224,m213,['L602196' 'L602197' 'L602198']
u3220,u3226,m213,['L602061' 'L602062']
u3220,u3226,m213,['L602161' 'L602162']
u3220,u3226,m213,['L602163' 'L602164' 'L602165' 'L602166' 'L602167']
u3220,u3226,m213,['L602170' 'L602171']
u3220,u3226,m213,['L602259' 'L602260' 'L602261']
u3220,u3225,m213,['L601874' 'L601875']
u3220,u3225,m213,['L601877' 'L601878' 'L601879']
u3220,u3225,m213,['L601905' 'L601906' 'L601907']
u3220,u3225,m213,['L601909' 'L601910']
u3220,u3225,m213,['L601918' 'L601919' 'L601920' 'L601921']
u3220,u3225,m213,['L602029' 'L602030']
u3220,u3225,m213,['L602037' 'L602038']
u3220,u3225,m213,['L602050' 'L602051']
u3220,u3225,m213,['L602052' 'L602053' 'L602054']
u3220,u3225,m213,['L602125' 'L602126']
u3220,u3225,m213,['L602177' 'L602178' 'L602179' 'L602180' 'L602181']
u3220,u3225,m213,['L602211' 'L602212']
u3220,u3225,m213,['L602282' 'L602283']
u3220,u3225,m213,['L602295' 'L602296']
u3220,u3225,m213,['L602297' 'L602298' 'L602299']
u3220,u3225,m213,['L602313' 'L602314']
u3220,u3225,m213,['L602331' 'L602332' 'L602333']
u3220,u3225,m213,['L602336' 'L602337' 'L602338']
u3220,u3225,m213,['L602344' 'L602345']
u3220,u3225,m213,['L602357' 'L602358']
u3220,u3225,m213,['L602373' 'L602374']
u3220,u3225,m213,['L602428' 'L602429']
u3220,u3225,m213,['L602433' 'L602434' 'L602435' 'L602436' 'L602437' 'L602438']
u3220,u3225,m213,['L602439' 'L602440' 'L602441']
u3222,u3225,m213,['L601788' 'L601789']
u3222,u3225,m213,['L601804' 'L601805']
u3222,u3225,m213,['L601806' 'L601807']
u3222,u3225,m213,['L601813' 'L601814']
u3222,u3225,m213,['L601815' 'L601816' 'L601817']
u3222,u3225,m213,['L602093' 'L602094']
u3222,u3225,m213,['L602096' 'L602097']
u3222,u3225,m213,['L602319' 'L602320' 'L602321']
u3222,u3225,m213,['L602323' 'L602324']
u3222,u3225,m213,['L602352' 'L602353' 'L602354']
u3222,u3224,m213,['L601763' 'L601764' 'L601765' 'L601766' 'L601767']
u3222,u3224,m213,['L601843' 'L601844']
u3222,u3224,m213,['L602063' 'L602064']
u3222,u3224,m213,['L602082' 'L602083' 'L602084']
u3222,u3227,m213,['L602075' 'L602076']
u3222,u3227,m213,['L602102' 'L602103' 'L602104']
u3222,u3227,m213,['L602225' 'L602226' 'L602227' 'L602228']
u3223,u3224,m213,['L601738' 'L601739' 'L601740' 'L601741']
u3223,u3224,m213,['L601760' 'L601761']
u3223,u3224,m213,['L602077' 'L602078']
u3224,u3229,m213,['L601823' 'L601824' 'L601825' 'L601826']
u3224,u3229,m213,['L601962' 'L601963']
u3224,u3229,m213,['L602113' 'L602114' 'L602115']
u3224,u3225,m213,['L601790' 'L601791']
u3224,u3225,m213,['L601880' 'L601881' 'L601882']
u3224,u3225,m213,['L602018' 'L602019']
u3224,u3225,m213,['L602022' 'L602023' 'L602024']
u3224,u3225,m213,['L602100' 'L602101']
u3224,u3225,m213,['L602334' 'L602335']
u3224,u3225,m213,['L602362' 'L602363']
u3224,u3225,m213,['L602392' 'L602393']
u3224,u3225,m213,['L602412' 'L602413']
u3225,u3228,m213,['L601792' 'L601793']
u3225,u3228,m213,['L601983' 'L601984']
u3225,u3228,m213,['L602025' 'L602026']
u3225,u3228,m213,['L602085' 'L602086' 'L602087']
u3225,u3228,m213,['L602147' 'L602148']
u3225,u3228,m213,['L602185' 'L602186']
u3225,u3228,m213,['L602187' 'L602188' 'L602189']
u3225,u3228,m213,['L602206' 'L602207']
u3225,u3228,m213,['L602329' 'L602330']
u3225,u3228,m213,['L602341' 'L602342' 'L602343']
u3225,u3229,m213,['L602131' 'L602132']
u3225,u3229,m213,['L602190' 'L602191']
u3225,u3229,m213,['L602203' 'L602204' 'L602205']
u3225,u3229,m213,['L602381' 'L602382']
u3225,u3229,m213,['L602386' 'L602387']
u3225,u3226,m213,['L602140' 'L602141']
u3225,u3226,m213,['L602232' 'L602233']
u3225,u3226,m213,['L602276' 'L602277']
u3225,u3226,m213,['L602346' 'L602347' 'L602348']
u3225,u3226,m213,['L602371' 'L602372']
u3225,u3226,m213,['L602375' 'L602376']
u3225,u3226,m213,['L602378' 'L602379']
u3225,u3226,m213,['L602383' 'L602384' 'L602385']
u3225,u3226,m213,['L602404' 'L602405' 'L602406']
u3225,u3226,m213,['L602407' 'L602408' 'L602409']
u3225,u3226,m213,['L602414' 'L602415' 'L602416']
u3225,u3227,m213,['L601782' 'L601783' 'L601784' 'L601785']
u3225,u3227,m213,['L601899' 'L601900' 'L601901' 'L601902']
u3225,u3227,m213,['L602098' 'L602099']
u3225,u3227,m213,['L602129' 'L602130']
u3225,u3227,m213,['L602172' 'L602173' 'L602174' 'L602175' 'L602176']
u3226,u3229,m213,['L602263' 'L602264' 'L602265' 'L602266']
u3226,u3229,m213,['L602394' 'L602395']
u3226,u3229,m213,['L602396' 'L602397' 'L602398' 'L602399']
u3243,u3245,m215,['L583510' 'L583511' 'L583512' 'L583513' 'L583514' 'L583515' 'L583516' 'L583517' 'L583518']
u3243,u3245,m215,['L583649' 'L583650' 'L583651']
u3243,u3252,m215,['L583460' 'L583461' 'L583462' 'L583463']
u3243,u3252,m215,['L583464' 'L583465' 'L583466']
u3243,u3252,m215,['L583656' 'L583657' 'L583658']
u3243,u3252,m215,['L583678' 'L583679' 'L583680']
u3243,u3252,m215,['L583681' 'L583682' 'L583683']
u3243,u3252,m215,['L583684' 'L583685' 'L583686']
u3243,u3252,m215,['L583687' 'L583688']
u3243,u3252,m215,['L583689' 'L583690' 'L583691' 'L583692']
u3243,u3252,m215,['L583695' 'L583696']
u3243,u3252,m215,['L583772' 'L583773']
u3243,u3252,m215,['L583962' 'L583963' 'L583964' 'L583965' 'L583966']
u3243,u3252,m215,['L583968' 'L583969' 'L583970' 'L583971' 'L583972']
u3243,u3252,m215,['L583977' 'L583978' 'L583979' 'L583980' 'L583981']
u3243,u3252,m215,['L583982' 'L583983']
u3243,u3252,m215,['L584027' 'L584028' 'L584029' 'L584030' 'L584031']
u3243,u3252,m215,['L584032' 'L584033' 'L584034' 'L584035']
u3243,u3252,m215,['L584036' 'L584037' 'L584038' 'L584039' 'L584040']
u3243,u3252,m215,['L584041' 'L584042' 'L584043' 'L584044' 'L584045' 'L584046']
u3243,u3252,m215,['L584050' 'L584051' 'L584052' 'L584053' 'L584054' 'L584055']
u3244,u3252,m215,['L583873' 'L583874']
u3244,u3252,m215,['L583875' 'L583876']
u3244,u3252,m215,['L583877' 'L583878']
u3244,u3252,m215,['L583881' 'L583882']
u3244,u3252,m215,['L583884' 'L583885' 'L583886' 'L583887' 'L583888']
u3244,u3252,m215,['L583889' 'L583890']
u3245,u3250,m215,['L583741' 'L583742' 'L583743']
u3245,u3250,m215,['L583744' 'L583745']
u3245,u3250,m215,['L583746' 'L583747']
u3245,u3250,m215,['L583748' 'L583749']
u3246,u3252,m215,['L583495' 'L583496']
u3246,u3252,m215,['L583497' 'L583498' 'L583499']
u3246,u3252,m215,['L584132' 'L584133' 'L584134']
u3246,u3252,m215,['L584135' 'L584136' 'L584137' 'L584138' 'L584139']
u3247,u3252,m215,['L583808' 'L583809' 'L583810' 'L583811' 'L583812' 'L583813' 'L583814']
u3248,u3249,m215,['L583428' 'L583429' 'L583430']
u3248,u3249,m215,['L584155' 'L584156' 'L584157']
u3248,u3249,m215,['L584160' 'L584161' 'L584162']
u3248,u3252,m215,['L583413' 'L583414' 'L583415']
u3248,u3252,m215,['L583417' 'L583418' 'L583419' 'L583420']
u3248,u3252,m215,['L583424' 'L583425' 'L583426']
u3248,u3252,m215,['L583434' 'L583435']
u3248,u3252,m215,['L583436' 'L583437' 'L583438' 'L583439']
u3248,u3252,m215,['L583440' 'L583441']
u3248,u3252,m215,['L583615' 'L583616' 'L583617']
u3248,u3252,m215,['L583618' 'L583619' 'L583620' 'L583621']
u3248,u3252,m215,['L583622' 'L583623' 'L583624' 'L583625' 'L583626' 'L583627' 'L583628']
u3248,u3252,m215,['L583629' 'L583630']
u3248,u3252,m215,['L583631' 'L583632' 'L583633' 'L583634' 'L583635' 'L583636' 'L583637']
u3248,u3252,m215,['L583638' 'L583639' 'L583640']
u3248,u3252,m215,['L583788' 'L583789' 'L583790']
u3248,u3252,m215,['L583791' 'L583792']
u3248,u3252,m215,['L583793' 'L583794' 'L583795']
u3248,u3252,m215,['L583796' 'L583797']
u3248,u3252,m215,['L583798' 'L583799' 'L583800' 'L583801' 'L583802' 'L583803']
u3248,u3252,m215,['L583804' 'L583805' 'L583806' 'L583807']
u3248,u3252,m215,['L583858' 'L583859' 'L583860' 'L583861' 'L583862' 'L583863' 'L583864' 'L583865']
u3248,u3252,m215,['L583892' 'L583893' 'L583894']
u3248,u3252,m215,['L583896' 'L583897']
u3248,u3252,m215,['L583898' 'L583899' 'L583900' 'L583901']
u3248,u3252,m215,['L583998' 'L583999']
u3248,u3252,m215,['L584000' 'L584001']
u3248,u3252,m215,['L584002' 'L584003' 'L584004']
u3248,u3252,m215,['L584007' 'L584008']
u3248,u3252,m215,['L584010' 'L584011' 'L584012' 'L584013']
u3248,u3252,m215,['L584017' 'L584018']
u3248,u3252,m215,['L584021' 'L584022' 'L584023']
u3248,u3252,m215,['L584057' 'L584058' 'L584059']
u3248,u3252,m215,['L584062' 'L584063']
u3248,u3252,m215,['L584064' 'L584065']
u3248,u3252,m215,['L584067' 'L584068']
u3248,u3252,m215,['L584070' 'L584071']
u3248,u3252,m215,['L584084' 'L584085' 'L584086']
u3248,u3252,m215,['L584087' 'L584088' 'L584089']
u3248,u3252,m215,['L584148' 'L584149' 'L584150']
u3248,u3252,m215,['L584170' 'L584171']
u3248,u3252,m215,['L584182' 'L584183']
u3248,u3252,m215,['L584184' 'L584185']
u3248,u3252,m215,['L584193' 'L584194']
u3248,u3250,m215,['L583833' 'L583834' 'L583835' 'L583836' 'L583837' 'L583838']
u3248,u3250,m215,['L583850' 'L583851']
u3250,u3252,m215,['L583703' 'L583704' 'L583705' 'L583706']
u3250,u3252,m215,['L583708' 'L583709' 'L583710' 'L583711']
u3250,u3252,m215,['L583715' 'L583716' 'L583717' 'L583718']
u3250,u3252,m215,['L583719' 'L583720']
u3250,u3252,m215,['L583823' 'L583824' 'L583825' 'L583826']
u3250,u3252,m215,['L583827' 'L583828']
u3250,u3252,m215,['L583830' 'L583831']
u3250,u3252,m215,['L583840' 'L583841' 'L583842' 'L583843']
u3250,u3252,m215,['L583844' 'L583845' 'L583846']
u3250,u3252,m215,['L583848' 'L583849']
u3250,u3252,m215,['L583853' 'L583854']
u3250,u3252,m215,['L583855' 'L583856' 'L583857']
u3250,u3252,m215,['L583902' 'L583903']
u3250,u3252,m215,['L583906' 'L583907' 'L583908' 'L583909']
u3250,u3252,m215,['L583911' 'L583912' 'L583913']
u3250,u3252,m215,['L583916' 'L583917' 'L583918' 'L583919' 'L583920']
u3250,u3252,m215,['L583922' 'L583923' 'L583924' 'L583925' 'L583926' 'L583927']
u3250,u3252,m215,['L583930' 'L583931']
u3250,u3252,m215,['L583933' 'L583934' 'L583935' 'L583936' 'L583937' 'L583938' 'L583939']
u3250,u3252,m215,['L583941' 'L583942']
u3250,u3252,m215,['L583944' 'L583945' 'L583946']
u3250,u3252,m215,['L584091' 'L584092' 'L584093' 'L584094' 'L584095']
u3250,u3252,m215,['L584096' 'L584097']
u3250,u3252,m215,['L584104' 'L584105']
u3250,u3252,m215,['L584106' 'L584107']
u3250,u3252,m215,['L584108' 'L584109' 'L584110' 'L584111']
u3250,u3252,m215,['L584113' 'L584114']
u3250,u3252,m215,['L584115' 'L584116' 'L584117']
u3250,u3252,m215,['L584118' 'L584119' 'L584120']
u3250,u3252,m215,['L584140' 'L584141' 'L584142']
u3251,u3252,m215,['L583475' 'L583476' 'L583477']
u3251,u3252,m215,['L583479' 'L583480' 'L583481']
u3251,u3252,m215,['L583483' 'L583484']
u3251,u3252,m215,['L583721' 'L583722' 'L583723']
u3251,u3252,m215,['L583725' 'L583726' 'L583727' 'L583728' 'L583729' 'L583730']
u3251,u3252,m215,['L583731' 'L583732']
u3251,u3252,m215,['L583736' 'L583737']
u3251,u3252,m215,['L583738' 'L583739' 'L583740']
u3251,u3252,m215,['L583951' 'L583952']
u3251,u3252,m215,['L583956' 'L583957' 'L583958' 'L583959']
u3252,u3253,m215,['L583776' 'L583777']
u3252,u3253,m215,['L583778' 'L583779']
u3252,u3253,m215,['L584074' 'L584075' 'L584076']
u3252,u3253,m215,['L584077' 'L584078' 'L584079']
u3252,u3254,m215,['L583528' 'L583529' 'L583530']
u3252,u3254,m215,['L583532' 'L583533']
u3252,u3254,m215,['L583534' 'L583535' 'L583536']
u3252,u3254,m215,['L583540' 'L583541' 'L583542']
u3252,u3254,m215,['L583543' 'L583544' 'L583545' 'L583546' 'L583547' 'L583548']
u3252,u3254,m215,['L583552' 'L583553' 'L583554']
u3252,u3254,m215,['L583555' 'L583556' 'L583557']
u3252,u3254,m215,['L583559' 'L583560' 'L583561' 'L583562' 'L583563' 'L583564']
u3252,u3254,m215,['L583566' 'L583567']
u3252,u3254,m215,['L583570' 'L583571']
u3252,u3254,m215,['L583572' 'L583573']
u3252,u3254,m215,['L583574' 'L583575']
u3252,u3254,m215,['L583576' 'L583577']
u3252,u3254,m215,['L583578' 'L583579' 'L583580' 'L583581' 'L583582']
u3252,u3254,m215,['L583583' 'L583584' 'L583585']
u3252,u3254,m215,['L583587' 'L583588' 'L583589']
u3252,u3254,m215,['L583590' 'L583591']
u3252,u3254,m215,['L583594' 'L583595']
u3252,u3254,m215,['L583596' 'L583597']
u3252,u3254,m215,['L583598' 'L583599' 'L583600' 'L583601' 'L583602' 'L583603' 'L583604' 'L583605']
u3252,u3254,m215,['L583606' 'L583607' 'L583608']
u3327,u3341,m221,['L620695' 'L620696']
u3327,u3341,m221,['L620697' 'L620698' 'L620699']
u3327,u3341,m221,['L620701' 'L620702']
u3327,u3341,m221,['L620705' 'L620706']
u3327,u3341,m221,['L620707' 'L620708' 'L620709']
u3327,u3341,m221,['L620710' 'L620711' 'L620712']
u3327,u3341,m221,['L620723' 'L620724' 'L620725' 'L620726']
u3327,u3341,m221,['L620727' 'L620728' 'L620729' 'L620730']
u3327,u3341,m221,['L620798' 'L620799']
u3327,u3341,m221,['L620988' 'L620989']
u3327,u3340,m221,['L620881' 'L620882']
u3327,u3340,m221,['L620886' 'L620887']
u3327,u3340,m221,['L620911' 'L620912' 'L620913']
u3327,u3340,m221,['L620986' 'L620987']
u3328,u3341,m221,['L620558' 'L620559']
u3328,u3341,m221,['L620560' 'L620561' 'L620562' 'L620563' 'L620564']
u3329,u3341,m221,['L620683' 'L620684' 'L620685' 'L620686']
u3329,u3341,m221,['L620687' 'L620688' 'L620689']
u3329,u3341,m221,['L620690' 'L620691']
u3329,u3341,m221,['L620692' 'L620693']
u3330,u3341,m221,['L620996' 'L620997' 'L620998']
